time_btjd,relative_flux_ppm,relative_flux_error_ppm,sector,sample
2002.5639503890184,-43.944123152734875,22.126094871452583,25,control
2002.5847834137553,42.05794685821896,22.128083867218372,25,control
2002.605618232314,-69.61062563684622,22.126032395965282,25,control
2002.6264511950399,0.30505124908461534,22.124556411206665,25,control
2002.6462150067075,53.481130816017654,23.769109033305593,25,control
2002.6681192931205,-28.441834363504018,22.126468929732457,25,control
2002.6889527949556,-59.78097098961148,22.128621203331015,25,control
2002.7097878666932,-77.55932174486541,22.126712194280596,25,control
2002.7304223671954,29.903044450561673,22.904147186755083,25,control
2002.751652124338,-41.39042839673129,22.904072619123795,25,control
2002.7722870506498,-46.352399316591665,22.128197353182298,25,control
2002.7931217721416,-118.58641282792027,22.129032866893258,25,control
2002.8139558001626,-173.7426935939178,22.902437571155478,25,control
2002.8344921794971,-185.4478100061607,22.902672850903983,25,control
2002.8556222183772,-71.79180356160828,22.128782463816442,25,control
2002.876456830671,-14.202567799092348,22.130825804136713,25,control
2002.8972913872478,-64.11384757287793,22.126260710171614,25,control
2002.9183379495676,-15.451370805767,23.769061220335516,25,control
2002.938957491184,-85.88100231256763,22.1277055441537,25,control
2002.9597931486626,-7.061613870962535,22.128960240748455,25,control
2002.9805265206007,9.22588564401423,22.904552021170833,25,control
2003.0007635065508,57.9252647693281,22.904472347943933,25,control
2003.0222929853696,-62.754644223395225,22.128495615804955,25,control
2003.0431263190235,26.11965718312638,22.12779991338132,25,control
2003.063960211262,95.3160293193696,22.127340968674684,25,control
2003.0853911915558,27.119520171046773,22.903283889324168,25,control
2003.10542836681,-9.460864140763903,22.905053525065963,25,control
2003.1264614891165,11.930375780448152,22.128213253788623,25,control
2003.1472949363047,91.02076888029552,22.128207214255948,25,control
2003.168525959615,166.91400366874467,22.905410296154002,25,control
2003.1886648695584,138.14061846962787,22.902906763179352,25,control
2003.2085789634887,195.63845987699878,30.299906769973052,25,control
2003.230333391356,345.4176250772336,22.906426457486816,25,control
2003.2514634387749,344.1833222847149,22.128488514265786,25,control
2003.2722972419842,372.9405684372818,22.129638156766543,25,control
2003.2931304348417,438.01870724492636,22.12901269039489,25,control
2003.313963962718,325.4914564486075,22.125858204824226,25,control
2003.3347977689673,409.40787887894487,22.128461284260133,25,control
2003.355632107113,466.61699957322554,22.128642391279584,25,control
2003.3764662575502,519.7096976141427,22.1268599190746,25,control
2003.397300013095,387.54779562338524,22.12659377927952,25,control
2003.4181331408247,449.68739177284994,22.12706850441461,25,control
2003.438966664399,561.9316479518039,22.127605321379512,25,control
2003.4598001594927,666.3143950019145,22.127940337659066,25,control
2003.480635240991,535.7253912082142,22.126060843013956,25,control
2003.5014690988976,543.109257795151,22.1262406605785,25,control
2003.522302012526,547.4287001497894,22.1272955657369,25,control
2003.5431361848193,486.6336840130219,22.127419698797244,25,control
2003.563969862816,550.3929223498237,22.128533280035974,25,control
2003.584803361501,535.1023918267194,22.126675280602324,25,control
2003.6056378274072,464.57723704113033,22.126858778208312,25,control
2003.6264714612792,456.2580402443703,22.129201970009483,25,control
2003.6473046849178,434.2939142099028,22.127843366379597,25,control
2003.6681374325524,410.3955586728838,22.1281414446515,25,control
2003.6889717091653,425.7596806181238,22.129032418467457,25,control
2003.709805283246,434.72027984886614,22.127867716987218,25,control
2003.7306403657253,474.6404425557334,22.127568169983874,25,control
2003.7514725505548,495.8091658570443,22.127347482132226,25,control
2003.7723070810273,453.20657438927003,22.128455251433746,25,control
2003.7931409736202,475.0901729274332,22.129386910767437,25,control
2003.8139749508466,495.41188302540945,22.12842137501536,25,control
2003.8348080342757,493.0418622716867,22.129282435580432,25,control
2003.8556413026947,432.6491550763516,22.128353808446274,25,control
2003.8764753910714,400.8235386397801,22.129545648656368,25,control
2003.8973090720403,379.21329299036097,22.129876237632384,25,control
2003.9181432504674,267.93072083092557,22.127840783149892,25,control
2003.9389768908686,419.444780251259,22.12854692106502,25,control
2003.9598109985534,294.828344002577,22.128379711890016,25,control
2003.9806446383368,331.8291906731526,22.129123348925155,25,control
2004.0014787432915,387.925915456735,22.12893616513789,25,control
2004.022311135024,400.46310052616394,22.127205685691987,25,control
2004.0431452537653,400.15776820368757,22.127919368958405,25,control
2004.0639786984057,320.47241393917614,22.12965000164708,25,control
2004.0848120817122,318.28754544512645,22.126239463692077,25,control
2004.1056450955307,466.8333892697325,22.12684130469547,25,control
2004.126480253685,289.95243416954384,22.126273701253332,25,control
2004.1473146835226,341.20169452967264,22.127107051493226,25,control
2004.1681479368006,289.74814813953265,22.127610991630707,25,control
2004.1889812853901,229.0758489788518,22.12506730308408,25,control
2004.209815125785,238.90762594855607,22.125687614934428,25,control
2004.2306489899186,432.6944928016352,22.129566861524086,25,control
2004.2514828373935,250.5387816881484,22.128908334497392,25,control
2004.2723166517478,238.08380440183367,22.12508760932857,25,control
2004.2931508378072,219.93823459783204,22.126464156602875,25,control
2004.3139841541686,250.90601078747753,22.12696484099151,25,control
2004.3348182144075,303.6204166315368,22.127039575585403,25,control
2004.355651647544,226.6765450419489,22.125148617659864,25,control
2004.3764849714555,250.0820142910001,22.12543926394696,25,control
2004.3973192217964,168.46699183517515,22.125644700250092,25,control
2004.4181540582904,239.17501374932397,22.124928827011143,25,control
2004.4389867209045,81.37257144540362,22.123134582026214,25,control
2004.4598197341525,142.29657113454587,22.12319101856597,25,control
2004.4806537273173,82.7366455027839,22.123288304759626,25,control
2004.5014880765993,56.18272064219682,22.124230437299403,25,control
2004.5223217026348,185.43450286589012,22.12383494097092,25,control
2004.543155636666,62.329561652622345,22.121954832492552,25,control
2004.5639892246386,80.23212827743028,22.124291050471673,25,control
2004.5848231104437,146.27607775459137,22.125477534813772,25,control
2004.6056565459862,126.54174497932381,22.124096350714908,25,control
2004.6264903148854,46.70790889459367,22.122942174021105,25,control
2004.6473242745235,58.85442989609533,22.122796764936837,25,control
2004.6681586973687,77.90139815295248,22.126770010402126,25,control
2004.6889911594217,109.21007761620712,22.125783463187695,25,control
2004.7098252113085,37.70294507963237,22.12330390978193,25,control
2004.7306593088645,69.91821873663018,22.124359016358348,25,control
2004.751493212581,12.041253253755015,22.126322759555848,25,control
2004.7723261262458,2.1370216826262234,22.12546200776718,25,control
2004.793161126961,23.143068245081736,22.12405432545902,25,control
2004.8139936228727,-19.607271345415022,22.123482930779446,25,control
2004.834826496675,66.25003120548757,22.12698369757912,25,control
2004.8556614506301,33.515799659586484,22.125838140152563,25,control
2004.876496053267,16.806842396301263,22.124470563472745,25,control
2004.897329333644,-48.404890799879645,22.12466544250132,25,control
2004.9181630844446,-99.71539244947687,22.124939939912363,25,control
2004.9389966783885,-67.71394783933928,22.126249836510013,25,control
2004.9598305964375,-94.51388757589257,22.12322511688135,25,control
2004.9806646563768,-7.855950621334965,22.1251154568989,25,control
2005.001497559675,-40.11510835886668,22.124886782471208,25,control
2005.022332111168,-62.26691663762714,22.124694416039432,25,control
2005.0431663529712,57.28885998810754,22.124582191279124,25,control
2005.0639994837297,42.02151072486627,22.124097348006867,25,control
2005.0848331428772,-48.464513809563385,22.12433632959238,25,control
2005.1056668778836,-42.365003924039314,22.124445815619694,25,control
2005.1265006146898,-54.456036102536636,22.12257461364044,25,control
2005.1473342789225,-262.57035993375735,22.12291914806332,25,control
2005.16816720831,-198.1390894795536,22.123100228191934,25,control
2005.1890013224995,-219.32936663306376,22.124329983777155,25,control
2005.2098360301861,-130.73431279779325,22.12380800985025,25,control
2005.23066989851,-221.37165503181743,22.122788518202228,25,control
2005.2515032398007,-222.08861172870215,22.122594474748574,25,control
2005.2723370541883,-71.9142869328363,22.124897248796103,25,control
2005.2931707657808,-123.45527465832143,22.124315449697622,25,control
2005.3140043531998,-58.96664792377933,22.1235340518847,25,control
2005.3348377879202,-67.25567909359263,22.123397593369454,25,control
2005.355671899813,-99.69548914818115,22.122828869472837,25,control
2005.376505659772,-131.93403156083897,22.124160383509505,25,control
2005.3973402337615,-137.3635330819586,22.122757306547516,25,control
2005.4181731518395,-134.61093844413793,22.120796424025013,25,control
2005.4390064093263,-308.6980630890235,22.121628992029038,25,control
2005.459839693784,-270.9633007944263,22.121964254365377,25,control
2005.4806751646595,-246.47939510223839,22.12045488597933,25,control
2005.5015078708154,-311.5502061164989,22.119958717856978,25,control
2005.522341468381,-312.35706480816015,22.120904565747647,25,control
2005.5431767460855,-315.277294517154,22.12066173864747,25,control
2005.5640092280232,-254.6189283498704,22.12186436886123,25,control
2005.5848434939196,-247.52030988547463,22.119877458680335,25,control
2005.6056777480817,-280.9828665626232,22.122175094791583,25,control
2005.6265116101595,-404.9390114455703,22.12144462583493,25,control
2005.6473448853055,-366.35009914972255,22.121965172525,25,control
2005.6681782499759,-215.83088424735985,22.12214196809653,25,control
2005.6890123413289,-293.9127244791573,22.12211918915599,25,control
2005.7098458499272,-292.94866821877025,22.124111187760104,25,control
2005.7306799470828,-320.43335114892255,22.12415730554778,25,control
2005.7515145217735,-338.70420378611306,22.123163328747342,25,control
2005.772347028779,-215.65312906204582,22.12459443439986,25,control
2005.793180655739,-342.87357249845815,22.123516712006086,25,control
2005.8140152357084,-475.1737879216652,22.12454563419415,25,control
2005.8348486039429,-390.29508726173594,22.122945487546602,25,control
2005.855681617189,-338.505422162313,22.12180083900874,25,control
2005.876517004942,-365.41517546026716,22.12393977615711,25,control
2005.8973509279344,-322.8230680788851,22.12567614882075,25,control
2005.918184744408,-338.8208504657849,22.125085651597853,25,control
2005.939017413524,-340.52647097734143,22.123882741494008,25,control
2005.9598508088593,-347.6637568699682,22.124689639079268,25,control
2005.98068499861,-255.65265572694364,22.12540862770086,25,control
2006.0015199345578,-255.3333518760749,22.12573155475179,25,control
2006.0223523087589,-406.70227511465015,22.122022191793263,25,control
2006.0431873923792,-307.8978428945069,22.124504780741994,25,control
2006.0640206208532,-276.7658182399261,22.12458604951165,25,control
2006.0848539686215,-382.74732384655135,22.124076910659156,25,control
2006.105687588658,-181.5148346595281,22.12373405675636,25,control
2006.1265219503491,-363.2360298648086,22.12260397678323,25,control
2006.1473553390529,-330.14123725022307,22.12460402062515,25,control
2006.1681889250276,-374.0585507211709,22.12319606015381,25,control
2006.1890235545893,-311.2643786676079,22.122504629189283,25,control
2006.2098567435548,-255.76983565689378,22.125100887426484,25,control
2006.2306907340092,-196.9463485990792,22.126635470108543,25,control
2006.25152421681,-372.1277225194409,22.12370524186445,25,control
2006.2723589466261,-370.3608975813229,22.124591906821152,25,control
2006.2931921663708,-334.08117774724445,22.123993060257117,25,control
2006.3140256626507,-389.09045220130895,22.124971279076075,25,control
2006.3338973965385,-426.8180975654912,23.768052956626196,25,control
2006.3552967547112,-365.8256178388444,22.900600839661,25,control
2006.37652713162,-447.3248018988592,22.122902234331693,25,control
2006.397360751229,-462.0890994312861,22.12404864659159,25,control
2006.418193896095,-411.30658842573246,22.12408551530055,25,control
2006.4390287284123,-396.43024315564634,22.123293550171475,25,control
2006.4598622752087,-265.48227668978245,22.12302169389485,25,control
2006.4806958421264,-278.6389697847612,22.124023931559307,25,control
2006.5015304106898,-267.43831152809304,22.124991869000688,25,control
2006.5223641801313,-332.516625766258,22.124081524504994,25,control
2006.5431971320575,-266.4923736211801,22.12258511416816,25,control
2006.5640304970696,-246.75275041217822,22.124194376081206,25,control
2006.5848643748202,-337.54650642352397,22.12591222882806,25,control
2006.605699370351,-280.0447514457029,22.125976120220432,25,control
2006.6265324683068,-270.94576795949615,22.12504175853147,25,control
2006.6473659152011,-370.4329175478634,22.125765109403062,25,control
2006.6682000730923,-363.762370951789,22.126629561017683,25,control
2006.689033595476,-334.1191635512926,22.127290456245966,25,control
2006.7098679944406,-297.689851612567,22.127026420225445,25,control
2006.730701618648,-196.48326017455474,22.129207190654583,25,control
2006.7515359208132,-239.14240957465813,22.129590621713852,25,control
2006.7723693085998,-289.6223056691626,22.129830650906925,25,control
2006.7932043696012,-303.9564973637081,22.127179252872924,25,control
2006.8140365615373,-240.42702283171965,22.12899318176185,25,control
2006.8348707584983,-269.43664836731386,22.13112319189125,25,control
2006.8556044514012,-307.7353075214791,22.907481894955506,25,control
2006.876340964144,-425.5667710165302,22.904842164035134,25,control
2006.8973717172641,-243.0792642190938,22.130635005385333,25,control
2006.9182053728093,-267.23662548767527,22.130147872869195,25,control
2006.9389406333214,-259.526507929468,22.90709208295426,25,control
2006.9594773915276,-157.36132219951514,22.90946695380836,25,control
2006.9807074155044,-292.57961314773496,22.129639219620824,25,control
2007.0015402318033,-230.41170537237957,22.132904291528806,25,control
2007.0223755588727,-141.5641509394707,22.13205277313362,25,control
2007.0435304186378,-298.80068964270066,23.772088291383174,25,control
2007.064044104626,-167.9428498502589,22.131248473095887,25,control
2007.0848760877093,-261.1086849626903,22.13162198276726,25,control
2007.105710013632,-253.0000269663403,22.13065616029835,25,control
2007.1268656151174,-230.6440085333974,23.770579438227887,25,control
2007.1473782455364,-221.96310711662466,22.129104441039495,25,control
2007.1682104424983,-220.49373246815478,22.130667735495802,25,control
2007.1890451123672,-105.8778044623773,22.13206511276471,25,control
2007.2098790490488,-79.99293082724533,22.130746448902713,25,control
2007.2307124056242,4.516373733012322,22.130891304286756,25,control
2007.2515469981422,67.0496012985157,22.13385873839934,25,control
2007.272380842958,17.257221454749473,22.133492863973473,25,control
2007.2932158533756,-24.813238344812458,22.133224818258086,25,control
2007.3140479891524,-76.6663786389168,22.1330683065953,25,control
2007.3355756063065,44.25638971177575,22.912688160384747,25,control
2007.3557151439709,-84.9407656996619,22.13303859528038,25,control
2007.3765487802768,-65.60777764442425,22.133179765063883,25,control
2007.3973832932757,-61.355152823592995,22.13216407843287,25,control
2007.4182169930498,20.267924430404,22.133575626055546,25,control
2007.4390508529784,42.11426756891811,22.1335046819591,25,control
2007.4601824825584,-47.78309227018383,22.909569095798883,25,control
2007.4813133020748,15.412016791199651,22.90954547408629,25,control
2007.501553026226,3.041714741453677,22.13194806660251,25,control
2007.522385920908,-102.2883821382584,22.131546585765584,25,control
2007.5434184709882,-50.21960519706646,22.9105686437779,25,control
2007.5642524305026,-50.55968729350805,22.907781253144737,25,control
2007.5848870828654,-59.929144350995365,22.13209902361597,25,control
2007.6057214821492,-91.66881540475971,22.13327946251973,25,control
2007.6266540842357,-27.133436471515655,22.910445863367546,25,control
2007.6481370850868,0.026786086062239953,23.775438469160132,25,control
2007.6682222679717,-23.07490094209143,22.133724296472796,25,control
2007.6890567414466,81.82066243189816,22.137760817432518,25,control
2007.7098909498566,61.32474841887837,22.13814720918661,25,control
2007.7307246859011,29.470849571225834,22.136196522640045,25,control
2007.7515582664525,-62.4432830747867,22.137589115230917,25,control
2007.7723914738253,53.41757870388864,22.14017102541084,25,control
2007.7931178854355,-51.22769449597816,23.781243528906455,25,control
2007.814059961191,-29.652007203059412,22.13593989329607,25,control
2007.8348930602576,-65.72974991995227,22.13816654782466,25,control
2007.8557278975302,-65.3681133534023,22.137569757202705,25,control
2007.8758666095598,-132.59030180788187,22.916475793320895,25,control
2007.8973970822622,-56.56668730839378,22.13823077214439,25,control
2007.918228541211,-21.99552087641666,22.138483126875066,25,control
2007.939060928638,34.469475405648865,22.138413602746517,25,control
2007.959300943641,0.676843924765846,22.915860891370265,25,control
2007.9807324273454,172.18393478306905,22.137605580153675,25,control
2008.0015635075983,86.85104923343843,22.138008362138944,25,control
2008.0223975781842,33.034512123392474,22.139303293328474,25,control
2008.0432320812438,-14.939111076462469,22.138582514957644,25,control
2008.063470978935,53.75642495486108,22.917381648847698,25,control
2008.0848996903367,150.5868704035939,22.13760290519629,25,control
2008.1057324313674,136.70297200833835,22.138611525771,25,control
2008.1269641586478,130.06881421159503,22.913648225386414,25,control
2008.1474010832721,192.38365584254583,22.13785919025948,25,control
2008.1682341057285,263.1660469509093,22.13644531061384,25,control
2008.18906893581,126.70766231976525,22.13635283494328,25,control
2008.2099027903607,142.58500826928895,22.13754364227836,25,control
2008.2307364299581,164.44147383645029,22.13819571925682,25,control
2008.2515719300554,57.959753853474254,22.134282241040943,25,control
2008.2735798828712,-70.21198121212912,23.774491304549176,25,control
2008.2934359977355,1.9683548696217135,22.91388191605897,25,control
2008.314072155504,-11.978052649799826,22.138055917428446,25,control
2008.3349067705394,61.459103230062745,22.13614968387963,25,control
2008.3557380243772,199.22311484843303,22.133890339567888,25,control
2008.3771687334195,152.89958992888327,22.91480990975905,25,control
2008.3974072569738,98.90354223387938,22.136302242723776,25,control
2008.4182411449049,187.8521082257579,22.136179306183557,25,control
2008.4390737530764,103.11428177353258,22.129598893042584,25,control
2008.460207035829,80.11994693211787,22.910057207938106,25,control
2008.4807429632729,166.71119683331239,22.134434103952813,25,control
2008.50108154224,139.03305508921034,22.9085289007713,25,control
2008.5223106066292,188.1540210849533,22.906855034369283,25,control
2008.5434427113169,341.93739390576764,22.909871328532574,25,control
2008.5640780200144,204.46801767877471,22.131896961361818,25,control
2008.5849126369671,202.62021985925153,22.131058652969298,25,control
2008.6064401237643,269.7722924041782,22.90393620114398,25,control
2008.6272745611675,195.38648612523826,22.905365164642244,25,control
2008.6474144872554,233.15116741713385,22.12680986612869,25,control
2008.6672875885763,102.30906856816712,23.76743385802429,25,control
2008.6890811853011,100.86402933101228,22.124245828605396,25,control
2008.7099148874684,195.60993889140738,22.899102996059618,25,control
2008.7307492723369,192.6275272411301,22.123699247569803,25,control
2008.7510870305732,173.2563643866865,22.898684599848306,25,control
2008.7724176038853,185.66300449989174,22.120014073019107,25,control
2008.7928547556303,245.1340989447162,22.89765588299401,25,control
2008.8140844753093,208.5650802608152,22.121786271351958,25,control
2008.83432438989,123.95107340082687,22.896910525708588,25,control
2008.8557525489748,300.5022786375573,22.11970412247668,25,control
2008.8761899543651,176.0585418826853,22.897614564039195,25,control
2008.897420360819,203.25896511147363,22.12072315956651,25,control
2008.9176584827896,187.77755643258925,22.89710605199154,25,control
2008.9390884291493,165.59103000355475,22.119280347165517,25,control
2008.9593260334361,300.60669752113273,22.89907992363853,25,control
2008.9807548900656,182.66953686573095,22.122008832209083,25,control
2008.999622413882,88.07462940529652,24.73204497093204,25,control
2009.022424900925,45.01702217809932,22.118347866712586,25,control
2009.042760134765,148.32036299823312,22.897758041590148,25,control
2009.0640908482885,28.70712251265819,22.120794587626634,25,control
2009.0849252947307,141.60566494706057,22.122341626222067,25,control
2009.1057571628273,83.06190677122635,22.11807499598312,25,control
2009.1260964304363,96.73238411395283,22.898347373940762,25,control
2009.1474260453997,273.8742890154073,22.123589085549654,25,control
2009.168261089335,317.1031683495172,22.124240558677712,25,control
2009.1890949757371,283.2738510147314,22.12153139464005,25,control
2009.2102494223293,416.48325336891327,23.763561098673932,25,control
2009.2307629024049,303.34039007084687,22.123276502914727,25,control
2009.251794780002,267.3101848695359,22.90044700442711,25,control
2009.2724307260194,336.8602112044942,22.125134748832934,25,control
2009.292571038031,214.107103867246,22.901207367094656,25,control
3610.5686656322214,-611.9098322315217,22.100466716290825,85,test
3610.5894989833696,-562.503608790719,22.098663659550663,85,test
3610.6103326701955,-506.55739906062337,22.098190376355692,85,test
3610.631166792613,-522.0867910737319,22.09573412217633,85,test
3610.6520008042867,-596.8033328638389,22.092760485865288,85,test
3610.6728342158776,-515.3675205637646,22.092357121080877,85,test
3610.693667641399,-495.1343680936461,22.09103575021016,85,test
3610.7145014446755,-374.8094909393963,22.088943663348548,85,test
3610.735335595441,-327.35265421871475,22.08566421654637,85,test
3610.7561673538503,-342.48332710278527,22.08618695560232,85,test
3610.777002790871,-331.9157311062268,22.083997328046785,85,test
3610.7978356810318,-273.0591394414651,22.084154387616874,85,test
3610.818670136171,-334.5215182897764,22.08233644284573,85,test
3610.8395027422744,-288.7189383594103,22.082026257759306,85,test
3610.8603371381564,-285.5197165534846,22.082298692490426,85,test
3610.8811700153583,-294.4904442471237,22.08320857869183,85,test
3610.902002967347,-124.9673105310885,22.091896269074322,85,test
3610.9228353194057,-129.26316872064683,22.098510972284593,85,test
3610.943669230806,-55.39421110687069,22.113325012808357,85,test
3610.96450259725,-66.59267637953097,22.12554374933296,85,test
3610.9853372297744,99.76435523937349,22.140115054537976,85,test
3611.0061704482155,28.16818888169322,22.147193028911722,85,test
3611.0270049695296,165.28966218596264,22.157463850458683,85,test
3611.0478382153024,-1.558359057534648,22.16296547782422,85,test
3611.064505875402,123.87133781277112,28.624931884665738,85,test
3612.4666146294758,-32.14497394238013,24.806304220330354,85,test
3612.485364581838,66.94238283017182,22.18670953891658,85,test
3612.5061987432905,-72.20526655270056,22.183010239225766,85,test
3612.527032543702,133.78382620916207,22.183383277148327,85,test
3612.547866239645,11.593021877772482,22.1803885815603,85,test
3612.568699239268,124.26124912114717,22.18003469251592,85,test
3612.5895342219087,110.7335091129074,22.176826638317408,85,test
3612.610366461041,161.1154479315311,22.176584649513327,85,test
3612.6312014438063,218.38436582751297,22.17467979715198,85,test
3612.6520339249305,282.5334964193535,22.173604478011423,85,test
3612.6728689219235,219.72918828104542,22.17219157319854,85,test
3612.693701160582,228.70586334277638,22.172052063870243,85,test
3612.714536391938,157.87834086223688,22.170363699685137,85,test
3612.735368776009,208.98067216677765,22.170516211892064,85,test
3612.75620346894,113.19135241832448,22.1692122555497,85,test
3612.777035833079,236.55287340083308,22.16923432611848,85,test
3612.7978708413657,179.98491470527009,22.16773110204675,85,test
3612.8187035798696,168.84974466219182,22.165609958155986,85,test
3612.8395380788447,281.04134968278566,22.165463732805623,85,test
3612.8603715194754,180.81148862633586,22.16143796704268,85,test
3612.881205371169,206.3178513634047,22.162144675014613,85,test
3612.9020387523715,16.06609732239698,22.159313434081643,85,test
3612.9228722456155,88.45839529038435,22.161565763329317,85,test
3612.9437062843226,66.84317676281472,22.160024575441447,85,test
3612.9645395569632,141.30485928968488,22.16172148242137,85,test
3612.985374609485,63.655586578873525,22.160463078600035,85,test
3613.0062068787547,161.05564346010894,22.16136345825852,85,test
3613.0270417628694,43.17881468990036,22.159664339907227,85,test
3613.0478748989412,4.86289483378375,22.15885394358471,85,test
3613.068709226492,-76.18103690630622,22.156676414183067,85,test
3613.0895416499316,-114.0739532350712,22.15455293553283,85,test
3613.110376873586,-190.18583001367017,22.151793848276753,85,test
3613.131209668025,-176.06807903461154,22.148136816322264,85,test
3613.152043760988,-169.95136125331257,22.146660542446476,85,test
3613.1728766982656,-137.9741294988165,22.143691361828587,85,test
3613.1937107280864,33.22822172454352,22.145276888366293,85,test
3613.214543697287,-16.234979104901736,22.14189861186737,85,test
3613.2353780866665,21.570767737008186,22.144113925317743,85,test
3613.2562121089354,102.57738412288141,22.142510425256376,85,test
3613.2770457482443,50.65928223129854,22.142509771512398,85,test
3613.29787982229,47.95020065300529,22.14080786527637,85,test
3613.318712855618,-11.039266594799797,22.141409957524356,85,test
3613.3395471053195,-87.44834488737321,22.138797113583298,85,test
3613.3603806361853,-182.1106210140916,22.138290637942678,85,test
3613.381215136601,-258.50902629021857,22.136233622402802,85,test
3613.402047046206,-177.95559649489954,22.136004046096595,85,test
3613.4228818060037,-169.032475274597,22.133821417357172,85,test
3613.443714901697,-128.63063187707652,22.131856612694,85,test
3613.4645490961566,-39.92331905511377,22.132044176436086,85,test
3613.4853824390493,-88.67316618588173,22.129227779804246,85,test
3613.506216360748,-78.06867325220931,22.13089024182961,85,test
3613.5270497116126,-155.06221463814123,22.12788063815166,85,test
3613.5478839408393,-223.69584117882135,22.130364681214804,85,test
3613.568717929313,-224.57285834716927,22.12748756935055,85,test
3613.589551251453,-299.4414757715103,22.12810122516301,85,test
3613.6103860475523,-282.18144807520116,22.126652757285488,85,test
3613.6312184034873,-312.31045816403497,22.125958252760903,85,test
3613.652053446519,-295.9964654658372,22.124495028668093,85,test
3613.672886042592,-222.21120716447638,22.12595157624391,85,test
3613.6937203758444,-366.3134231941089,22.12355159903252,85,test
3613.7145537076203,-264.8806006440771,22.123702986754402,85,test
3613.735387507818,-281.5475705229904,22.124559631461448,85,test
3613.756219783874,-296.0308593728234,22.12160795630974,85,test
3613.7770551957315,-187.90544981040287,22.124318734784914,85,test
3613.797887945672,-232.12303830363575,22.12169454599655,85,test
3613.818722172896,-164.4896548268913,22.12381928613605,85,test
3613.8395558258344,-305.34724621477,22.12095703380715,85,test
3613.860389523163,-239.1053245618946,22.12337423618075,85,test
3613.881223581932,-320.7318633406554,22.120490557058357,85,test
3613.9020570074213,-352.65066193744167,22.122737229236034,85,test
3613.9228913393445,-370.8728813241049,22.120117863517226,85,test
3613.9437238534492,-407.52154342327236,22.12170132900585,85,test
3613.9645587943296,-302.8068697526822,22.119809751824796,85,test
3613.9853916260404,-295.7123677618841,22.121618508770066,85,test
3614.006225990242,-203.62994663736197,22.1201205556998,85,test
3614.0270582451785,-301.8535412504559,22.1190051023372,85,test
3614.047893586241,-295.5391046363481,22.117213258588794,85,test
3614.0687264649905,-270.0118440110316,22.11824790445678,85,test
3614.0895608837873,-338.7321984803871,22.117462734833968,85,test
3614.110393551515,-469.6308681804391,22.11387173729747,85,test
3614.131227935468,-409.7915468256132,22.114897418170028,85,test
3614.152061828197,-374.23392065516623,22.113153818836683,85,test
3614.1728945706245,-389.5705989208545,22.113582511294744,85,test
3614.193729227624,-398.01641690041663,22.111419019160206,85,test
3614.2145621214913,-329.28929272380833,22.11353234915969,85,test
3614.235397145561,-377.794337849368,22.112220453600724,85,test
3614.256229319487,-288.25767306135737,22.112713422967655,85,test
3614.2770635871266,-353.7749986982887,22.112365909944135,85,test
3614.2978969549704,-351.85628632074486,22.111754780154588,85,test
3614.3187316399813,-343.549317460782,22.11213225305058,85,test
3614.3395647596058,-340.9085690593533,22.111084650583813,85,test
3614.3603982660748,-330.7154804531037,22.113106400771954,85,test
3614.3812327693913,-346.003931361622,22.109680159299383,85,test
3614.402065716296,-314.18927688987225,22.11137720788544,85,test
3614.422900628645,-365.6819439926956,22.109603480595016,85,test
3614.44373341627,-447.09837791816256,22.108156569233316,85,test
3614.464567788336,-334.54038690768823,22.10869160492057,85,test
3614.4854000717874,-551.6285181977212,22.10626092467825,85,test
3614.506234926792,-448.6940688837461,22.106083407369194,85,test
3614.527067055422,-415.0843329363714,22.10651543713443,85,test
3614.5479029576636,-461.3054020148111,22.106685915128978,85,test
3614.5687356417084,-361.1634787337008,22.106244349165333,85,test
3614.5895692158556,-361.7103062916889,22.10699423127852,85,test
3614.6104025705285,-387.8167261487496,22.104981944938555,85,test
3614.631237597689,-307.29329785349387,22.107939983397795,85,test
3614.6520696064304,-399.8930786766992,22.10481811549291,85,test
3614.6729040846053,-391.1440569061012,22.10529023202228,85,test
3614.693737723086,-382.4413518299883,22.10468816339536,85,test
3614.7145715225074,-403.2871359507648,22.10646495071662,85,test
3614.735405248174,-299.0459767503346,22.105948780168116,85,test
3614.756238990217,-383.04232761932076,22.106105969170343,85,test
3614.7770734378155,-372.45405537514637,22.10449611908551,85,test
3614.7979061115107,-275.4562032383957,22.106438728025402,85,test
3614.8187405355197,-339.3415511424479,22.105514420426257,85,test
3614.839572932198,-284.1918244367009,22.106269371098207,85,test
3614.8604076223382,-303.8072452673345,22.105352789481028,85,test
3614.881240347864,-247.86271451978357,22.105248331210042,85,test
3614.902075455812,-233.9042562408778,22.106004346337283,85,test
3614.922908129982,-356.79518913320413,22.10339860899695,85,test
3614.943741291444,-333.3248025917585,22.10521725382075,85,test
3614.9645749587685,-197.33615498028453,22.105476054765344,85,test
3614.985409852108,-229.53126184270715,22.10562361573947,85,test
3615.006245173527,-195.72990078945332,22.105916463660186,85,test
3615.0270763312546,-151.038094158522,22.106322648675157,85,test
3615.0479116132656,-180.3735612485396,22.10406424791102,85,test
3615.0687440123284,-120.39591798718193,22.103289063770674,85,test
3615.0895787010654,-41.73848836178855,22.105563691718555,85,test
3615.110411515005,-132.25903788828097,22.101758115688714,85,test
